name	len	score	pvalue
XM_021855644.1 PREDICTED: Aedes aegypti zinc finger protein 91 (LOC5564120), transcript variant X6, mRNA	4798	0.4961737394332886	0.06609260518166024
XM_021855639.1 PREDICTED: Aedes aegypti zinc finger protein 91 (LOC5564120), transcript variant X1, mRNA	5266	0.5848041772842407	0.04399879144950525
XM_021855625.1 PREDICTED: Aedes aegypti lanC-like protein 3 homolog (LOC5575799), transcript variant X2, mRNA	1520	0.3174629807472229	0.11505778382053025
XM_021855635.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X9, mRNA	9812	0.7490198612213135	0.029288465896215726
XM_021855621.1 PREDICTED: Aedes aegypti neuroglobin (LOC5564127), transcript variant X2, mRNA	2301	0.03382543846964836	0.2603859808142609
XM_021855631.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X7, mRNA	8975	0.8366047143936157	0.022528136566205906
XM_021855660.1 PREDICTED: Aedes aegypti ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1 (LOC5573747), transcript variant X2, mRNA	1795	0.575914740562439	0.04494297152352897
XM_021855629.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X5, mRNA	9107	0.7821955680847168	0.026682528891910265
XM_021855627.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X3, mRNA	9057	0.7818676233291626	0.026682528891910265
XM_001662172.2 PREDICTED: Aedes aegypti pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (LOC5575798), transcript variant X3, mRNA	2817	0.9809993505477905	0.009158546718030063
XM_021855624.1 PREDICTED: Aedes aegypti pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (LOC5575798), transcript variant X1, mRNA	2894	0.9745046496391296	0.010008308784651409
XM_001651465.2 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X1, mRNA	9182	0.7541383504867554	0.029024095475489085
XM_001658962.2 PREDICTED: Aedes aegypti malate dehydrogenase, mitochondrial (LOC5570233), mRNA	1459	0.002345137298107147	0.44812674673313696
XM_001651063.2 PREDICTED: Aedes aegypti zinc finger protein 58 (LOC5566705), mRNA	1191	0.24949872493743896	0.13246846438552762
XM_021855620.1 PREDICTED: Aedes aegypti neuroglobin (LOC5564127), transcript variant X1, mRNA	4779	0.17447105050086975	0.15550645819170633
XM_021855616.1 PREDICTED: Aedes aegypti hemicentin-1 (LOC5579882), transcript variant X4, mRNA	5397	0.47161662578582764	0.0768751416270111
XM_011494827.2 PREDICTED: Aedes aegypti flocculation protein FLO11 (LOC23687754), mRNA	2665	0.9199824333190918	0.016372082483571266
XM_001662175.2 PREDICTED: Aedes aegypti lanC-like protein 3 homolog (LOC5575799), transcript variant X1, mRNA	1617	0.298517644405365	0.11964649898028552
XM_001663313.2 PREDICTED: Aedes aegypti putative ATP-dependent RNA helicase DHX57 (LOC5577436), mRNA	4153	0.44465577602386475	0.0849762066621346
XM_021855614.1 PREDICTED: Aedes aegypti hemicentin-1 (LOC5579882), transcript variant X2, mRNA	4817	0.4062073826789856	0.09473902862753984
XM_021855632.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X8, mRNA	8986	0.8295448422431946	0.02301911020469824
XM_021855622.1 PREDICTED: Aedes aegypti neuroglobin (LOC5564127), transcript variant X3, mRNA	2264	0.036248184740543365	0.2560427524737518
XM_001662173.2 PREDICTED: Aedes aegypti pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (LOC5575798), transcript variant X2, mRNA	2880	0.9707573652267456	0.010688118437948485
XM_021855630.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X6, mRNA	9077	0.7777868509292603	0.027060200921519752
XM_021855628.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X4, mRNA	9009	0.7951114773750305	0.0257005816149256
XM_021855626.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X2, mRNA	9137	0.7777644395828247	0.027060200921519752
XM_021855609.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X13, mRNA	3831	0.24347427487373352	0.1340169197069265
XM_001651466.2 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X13, mRNA	9810	0.7336406111717224	0.03028929677468087
XM_021855611.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X16, mRNA	3491	0.22020184993743896	0.140286275398444
XM_021855618.1 PREDICTED: Aedes aegypti GATA zinc finger domain-containing protein 14 (LOC5564113), transcript variant X2, mRNA	4709	0.8145874738693237	0.024171009895007176
XM_021855607.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X11, mRNA	3471	0.30452626943588257	0.11817357806480852
XM_021855637.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X11, mRNA	9743	0.7577172517776489	0.028816375859203866
XM_021855602.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X7, mRNA	4170	0.2586331367492676	0.13012689780194878
XM_021855615.1 PREDICTED: Aedes aegypti hemicentin-1 (LOC5579882), transcript variant X3, mRNA	5080	0.5385900735855103	0.05068358637359317
XM_001648386.2 PREDICTED: Aedes aegypti MD-2-related lipid-recognition protein (LOC5564141), mRNA	881	0.8495980501174927	0.03914466876140661
XM_021855612.1 PREDICTED: Aedes aegypti 3-oxoacyl-[acyl-carrier-protein] reductase FabG-like (LOC110679834), mRNA	1622	0.410367488861084	0.09364377974167233
XM_021855610.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X15, mRNA	3830	0.2122054100036621	0.14294886320719088
XM_021855600.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X5, mRNA	4270	0.25714653730392456	0.13059898783896065
XM_021855596.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X1, mRNA	4557	0.27628663182258606	0.12570813505551778
XM_021855608.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X12, mRNA	3834	0.24302402138710022	0.13422463932321171
XM_001657298.2 PREDICTED: Aedes aegypti putative tricarboxylate transport protein, mitochondrial (LOC5567322), transcript variant X2, mRNA	1931	0.06064433231949806	0.22225998942518316
XM_021855613.1 PREDICTED: Aedes aegypti hemicentin-1 (LOC5579882), transcript variant X1, mRNA	5468	0.46386057138442993	0.07978321625500416
XM_001652467.2 PREDICTED: Aedes aegypti recQ-mediated genome instability protein 1 (LOC5568693), mRNA	2115	0.3942945599555969	0.09791147367625953
XM_021855604.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X9, mRNA	4135	0.2679167091846466	0.1274643099932019
XM_021855598.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X3, mRNA	4439	0.2845170199871063	0.12346098647934134
XM_021855605.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X10, mRNA	4221	0.21135957539081573	0.14332653523680036
XM_021855601.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X6, mRNA	4238	0.2688887119293213	0.12729435757987764
XM_001651064.2 PREDICTED: Aedes aegypti zinc finger protein 62 (LOC5566706), mRNA	2643	0.5278832912445068	0.05285520054384772
XM_021855588.1 PREDICTED: Aedes aegypti rab-like protein 6 (LOC5564132), mRNA	2509	0.5946760773658752	0.04303572777400106
XM_001652466.2 PREDICTED: Aedes aegypti mitochondrial uncoupling protein 2 (LOC5568694), mRNA	2188	0.13092580437660217	0.17340811239519602
XM_001662176.2 PREDICTED: Aedes aegypti putative glutathione-specific gamma-glutamylcyclotransferase 2 (LOC5575800), mRNA	794	0.8624652624130249	0.03668930741876611
XM_021855593.1 PREDICTED: Aedes aegypti zinc finger protein DZIP1L (LOC110679831), mRNA	2577	0.334106981754303	0.11154543394516202
XM_021855592.1 PREDICTED: Aedes aegypti frizzled (LOC5577310), mRNA	3783	0.607939600944519	0.041449505249641215
XM_021855594.1 PREDICTED: Aedes aegypti putative tricarboxylate transport protein, mitochondrial (LOC5567322), transcript variant X1, mRNA	2269	0.16363802552223206	0.15937759649520356
XM_021855590.1 PREDICTED: Aedes aegypti uncharacterized LOC110679828 (LOC110679828), mRNA	1310	0.6877000331878662	0.034103784273736684
XM_021855617.1 PREDICTED: Aedes aegypti GATA zinc finger domain-containing protein 14 (LOC5564113), transcript variant X1, mRNA	3440	0.9567991495132446	0.012803081803761614
XM_021855619.1 PREDICTED: Aedes aegypti GATA zinc finger domain-containing protein 14 (LOC5564113), transcript variant X3, mRNA	3606	0.9688605070114136	0.011103557670518922
XM_021855599.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X4, mRNA	4273	0.24847276508808136	0.1328461364151371
XM_021855585.1 PREDICTED: Aedes aegypti glycerol kinase (LOC5567639), transcript variant X2, mRNA	3176	0.21609944105148315	0.14134375708135055
XM_021855586.1 PREDICTED: Aedes aegypti glycerol kinase (LOC5567639), transcript variant X3, mRNA	3391	0.12823210656642914	0.17463554649142685
XM_021855595.1 PREDICTED: Aedes aegypti uncharacterized LOC110679832 (LOC110679832), mRNA	1052	0.9278103113174438	0.015786690837676563
XM_021855597.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X2, mRNA	4522	0.28518763184547424	0.12332880126897802
XM_001648388.2 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X14, mRNA	3229	0.2633042335510254	0.12869174408943274
XM_021855603.1 PREDICTED: Aedes aegypti echinoderm microtubule-associated protein-like 2 (LOC5564140), transcript variant X8, mRNA	4167	0.2659218907356262	0.12793640003021375
XM_021855638.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X12, mRNA	9695	0.7573878765106201	0.028835259460684343
XM_021855636.1 PREDICTED: Aedes aegypti mediator of RNA polymerase II transcription subunit 12 (LOC5579840), transcript variant X10, mRNA	8750	0.8874949812889099	0.018694765465669613
XM_021855591.1 PREDICTED: Aedes aegypti uncharacterized LOC110679829 (LOC110679829), mRNA	1305	0.7126505374908447	0.032045471712364985
XM_021855589.1 PREDICTED: Aedes aegypti uncharacterized LOC110679827 (LOC110679827), mRNA	1294	0.7559413313865662	0.028948561069567186
XM_001651782.2 PREDICTED: Aedes aegypti glycerol kinase (LOC5567639), transcript variant X1, mRNA	3301	0.1470268964767456	0.16602462421633055
XM_001663294.2 PREDICTED: Aedes aegypti 40S ribosomal protein S3a (LOC5577309), mRNA	988	0.8465735912322998	0.03980319479199985
XM_021855562.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X3, mRNA	4794	0.4478614926338196	0.08403202658811089
XM_021855566.1 PREDICTED: Aedes aegypti dynein regulatory complex protein 1 homolog (LOC5577033), mRNA	2634	0.9973077178001404	0.0050796887982476014
XM_021855564.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X5, mRNA	4767	0.4697747528553009	0.07766825288919103
XM_021855560.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X1, mRNA	4819	0.4577205181121826	0.08165269280157111
XM_021855571.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X5, mRNA	5917	0.10524727404117584	0.18687212025077424
XM_021855567.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X1, mRNA	5990	0.11707432568073273	0.18028174333408867
XM_021855569.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X3, mRNA	6317	0.06707386672496796	0.21515975526852482
XM_021855573.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X7, mRNA	5921	0.13190525770187378	0.17299267316262557
XM_021855580.1 PREDICTED: Aedes aegypti dihydroceramide fatty acyl 2-hydroxylase FAH2 (LOC5579114), transcript variant X2, mRNA	1417	0.37022945284843445	0.10359543772188232
XM_001648391.2 PREDICTED: Aedes aegypti protein deadpan (LOC5564142), mRNA	1504	0.5012266635894775	0.061239519601178335
XM_021855555.1 PREDICTED: Aedes aegypti leucine-rich repeat neuronal protein 2 (LOC5577136), transcript variant X1, mRNA	5661	0.3340936303138733	0.11154543394516202
XM_001651778.2 PREDICTED: Aedes aegypti RNA polymerase II-associated protein 1 (LOC5567585), mRNA	3898	0.49503663182258606	0.06681018203791828
XM_001654342.2 PREDICTED: Aedes aegypti longitudinals lacking protein-like (LOC5573060), transcript variant X1, mRNA	1860	0.03566510230302811	0.25711911775813884
XM_021855578.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X11, mRNA	6006	0.17170843482017517	0.15658282347609337
XM_021855576.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X9, mRNA	6074	0.17083609104156494	0.1569227283027419
XM_001663174.2 PREDICTED: Aedes aegypti leucine-rich repeat neuronal protein 2 (LOC5577136), transcript variant X3, mRNA	5298	0.3048746585845947	0.11802250925296473
XM_021855561.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X2, mRNA	5808	0.36785757541656494	0.10406752775889418
XM_021855563.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X4, mRNA	4771	0.4787907600402832	0.07438250623158849
XM_021855565.1 PREDICTED: Aedes aegypti nephrin (LOC5576331), transcript variant X6, mRNA	5756	0.3761789798736572	0.10229246921972959
XM_021855557.1 PREDICTED: Aedes aegypti leucine-rich repeat neuronal protein 2 (LOC5577136), transcript variant X4, mRNA	5665	0.33450090885162354	0.11135659793035728
XM_021855570.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X4, mRNA	5969	0.1094781681895256	0.18413399803610545
XM_021855568.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X2, mRNA	5985	0.114837147295475	0.18105597099478812
XM_021855572.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X6, mRNA	5935	0.14405924081802368	0.1673087091170028
XM_001657263.2 PREDICTED: Aedes aegypti dihydroceramide fatty acyl 2-hydroxylase FAH2 (LOC5579114), transcript variant X1, mRNA	1436	0.34317830204963684	0.10929828536898557
XM_021855549.1 PREDICTED: Aedes aegypti uncharacterized LOC5568215 (LOC5568215), mRNA	5402	0.5133524537086487	0.05623536520885263
XM_021855583.1 PREDICTED: Aedes aegypti longitudinals lacking protein-like (LOC5573060), transcript variant X4, mRNA	2027	0.0468432791531086	0.23878314072059822
XM_021855577.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X10, mRNA	4046	0.37731844186782837	0.10206586600196389
XM_021855556.1 PREDICTED: Aedes aegypti leucine-rich repeat neuronal protein 2 (LOC5577136), transcript variant X2, mRNA	5751	0.321499228477478	0.11415137094946748
XM_021855574.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X8, mRNA	5720	0.10382425040006638	0.18757081350555177
XM_021855518.1 PREDICTED: Aedes aegypti histone H2A (LOC110679786), mRNA	691	0.5855836868286133	0.09787578317560067
XM_001650368.2 PREDICTED: Aedes aegypti uncharacterized LOC5566043 (LOC5566043), mRNA	1260	0.26360899209976196	0.12863509328499131
XM_001654343.2 PREDICTED: Aedes aegypti longitudinals lacking protein-like (LOC5573060), transcript variant X3, mRNA	1868	0.038587648421525955	0.25156733892287936
XM_021855581.1 PREDICTED: Aedes aegypti NF-kappa-B inhibitor-interacting Ras-like protein (LOC5579113), mRNA	1467	0.8403023481369019	0.02218823173955737
XM_001663079.2 PREDICTED: Aedes aegypti 60S ribosomal protein L11 (LOC5577034), mRNA	775	0.6644854545593262	0.07636079700464732
XM_049690772.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957807 (LOC125957807), mRNA	1872	0.06994092464447021	0.21245940025681698
XM_049690713.1 PREDICTED: Anopheles darlingi protein obstructor-E-like (LOC125957792), mRNA	1887	0.1708555668592453	0.1569227283027419
XM_049690688.1 PREDICTED: Anopheles darlingi uncharacterized protein CG5902 (LOC125957764), transcript variant X3, mRNA	2735	0.173484206199646	0.1560351990331596
XM_021855516.1 PREDICTED: Aedes aegypti histone H2A (LOC110679784), mRNA	501	0.058762937784194946	0.4792093924626992
XM_049690740.1 PREDICTED: Anopheles darlingi protein big brother (LOC125957805), mRNA	4483	0.4908839464187622	0.06875519299040712
XM_001651777.2 PREDICTED: Aedes aegypti general odorant-binding protein 83a (LOC5567584), mRNA	804	0.08550667017698288	0.4313439575532936
XM_021855521.1 PREDICTED: Aedes aegypti histone H2A-like (LOC110679791), mRNA	513	0.03625240921974182	0.5358332235789949
XM_021855511.1 PREDICTED: Aedes aegypti histone H2A (LOC110679780), mRNA	503	0.050170570611953735	0.49841013001185347
XM_049690700.1 PREDICTED: Anopheles darlingi protein obstructor-E-like (LOC125957781), mRNA	1245	0.17760974168777466	0.15460004532064356
XM_049690800.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957815 (LOC125957815), mRNA	824	0.470752477645874	0.1582814352104461
XM_021855508.1 PREDICTED: Aedes aegypti histone H2A (LOC110679777), mRNA	522	0.049992967396974564	0.49882406065965496
XM_021855509.1 PREDICTED: Aedes aegypti histone H2A (LOC110679778), mRNA	509	0.042799465358257294	0.5170181941334738
XM_021855506.1 PREDICTED: Aedes aegypti histone H2A (LOC110679775), mRNA	522	0.049992967396974564	0.49882406065965496
XM_049690756.1 PREDICTED: Anopheles darlingi protein obstructor-E (LOC125957806), mRNA	1529	0.35295370221138	0.10727774001057482
XM_021855582.1 PREDICTED: Aedes aegypti longitudinals lacking protein-like (LOC5573060), transcript variant X2, mRNA	1884	0.03250027075409889	0.26278419820228116
XM_021855517.1 PREDICTED: Aedes aegypti histone H2A (LOC110679785), mRNA	506	0.04765868932008743	0.5048166475380534
XM_021855505.1 PREDICTED: Aedes aegypti histone H2A (LOC110679774), mRNA	522	0.049992967396974564	0.49882406065965496
XM_049690680.1 PREDICTED: Anopheles darlingi uncharacterized protein CG5902 (LOC125957764), transcript variant X2, mRNA	2707	0.3398211598396301	0.1100158622252436
XM_049690725.1 PREDICTED: Anopheles darlingi protein obstructor-E-like (LOC125957798), mRNA	1644	0.037333015352487564	0.254022207115341
XM_021855579.1 PREDICTED: Aedes aegypti liprin-beta-2 (LOC5566064), transcript variant X12, mRNA	5847	0.08563963323831558	0.19897650879975828
XM_049690622.1 PREDICTED: Anopheles darlingi tRNA methyltransferase 10 homolog A (LOC125957729), mRNA	1264	0.03523942083120346	0.25785557821587735
XM_049690824.1 PREDICTED: Anopheles darlingi FAU ubiquitin-like and ribosomal protein S30 (LOC125957832), transcript variant X1, mRNA	868	0.18493351340293884	0.3274567724698489
XM_049690671.1 PREDICTED: Anopheles darlingi uncharacterized protein CG5902 (LOC125957764), transcript variant X1, mRNA	2769	0.2520601749420166	0.13171312032630864
XM_021855515.1 PREDICTED: Aedes aegypti histone H2A (LOC110679783), mRNA	511	0.039782483130693436	0.5252873995747803
XM_049690601.1 PREDICTED: Anopheles darlingi mitotic checkpoint protein BUB3-like (LOC125957715), transcript variant X1, mRNA	2371	0.14268550276756287	0.16785633355993654
XM_021855514.1 PREDICTED: Aedes aegypti histone H2A (LOC110679782), mRNA	507	0.04279947653412819	0.5170181941334738
XM_049690511.1 PREDICTED: Anopheles darlingi actin-related protein 2 (LOC125957656), transcript variant X1, mRNA	1842	0.072710320353508	0.2100234156658358
XM_049690579.1 PREDICTED: Anopheles darlingi NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 homolog (LOC125957706), transcript variant X1, mRNA	1359	0.06570931524038315	0.21659490898104086
XM_049690644.1 PREDICTED: Anopheles darlingi general odorant-binding protein 45-like (LOC125957750), mRNA	992	0.9967565536499023	0.004402716890251933
XM_049690787.1 PREDICTED: Anopheles darlingi 40S ribosomal protein S14a (LOC125957811), mRNA	751	0.4260904788970947	0.1844625486838887
XM_049690547.1 PREDICTED: Anopheles darlingi methionyl-tRNA formyltransferase, mitochondrial (LOC125957676), transcript variant X2, mRNA	1152	0.01529105007648468	0.31324118135810863
XM_001657214.2 PREDICTED: Aedes aegypti histone H2A (LOC5579071), mRNA	522	0.049992967396974564	0.49882406065965496
XM_049690487.1 PREDICTED: Anopheles darlingi tRNA dimethylallyltransferase (LOC125957638), mRNA	2217	0.10242860019207001	0.1882128559558879
XM_021855507.1 PREDICTED: Aedes aegypti histone H2A (LOC110679776), mRNA	522	0.049992967396974564	0.49882406065965496
XM_001657228.2 PREDICTED: Aedes aegypti histone H2A (LOC5579084), mRNA	627	0.23267051577568054	0.29309112118760466
XM_049690443.1 PREDICTED: Anopheles darlingi putative uncharacterized protein DDB_G0291608 (LOC125957601), transcript variant X2, mRNA	3236	0.047488778829574585	0.23785784424805498
XM_049690610.1 PREDICTED: Anopheles darlingi mitotic checkpoint protein BUB3-like (LOC125957715), transcript variant X2, mRNA	2269	0.13251003623008728	0.17265276833597704
XM_049690587.1 PREDICTED: Anopheles darlingi NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 homolog (LOC125957706), transcript variant X2, mRNA	1307	0.06491000205278397	0.21729360223581842
XM_049690831.1 PREDICTED: Anopheles darlingi FAU ubiquitin-like and ribosomal protein S30 (LOC125957832), transcript variant X2, mRNA	900	0.3967958092689514	0.20090688441927412
XM_049690498.1 PREDICTED: Anopheles darlingi tyrosine aminotransferase (LOC125957647), mRNA	2313	0.09672266244888306	0.19151748621497092
XM_049690539.1 PREDICTED: Anopheles darlingi methionyl-tRNA formyltransferase, mitochondrial (LOC125957676), transcript variant X1, mRNA	1168	0.008753268979489803	0.35325553289523376
XM_049690562.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957692 (LOC125957692), transcript variant X2, mRNA	1933	0.3827589750289917	0.10061182868796736
XM_049690434.1 PREDICTED: Anopheles darlingi putative uncharacterized protein DDB_G0291608 (LOC125957601), transcript variant X1, mRNA	3462	0.0782376080751419	0.20511367928091245
XM_021855510.1 PREDICTED: Aedes aegypti histone H2A (LOC110679779), mRNA	503	0.050170570611953735	0.49841013001185347
XM_049690528.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957665 (LOC125957665), mRNA	2350	0.9389731884002686	0.014899161568094267
XM_049690364.1 PREDICTED: Anopheles darlingi sodium-dependent neutral amino acid transporter B(0)AT3 (LOC125957557), transcript variant X3, mRNA	3135	0.2281179577112198	0.13811466122818944
XM_049690468.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957623 (LOC125957623), transcript variant X1, mRNA	1760	0.611928403377533	0.04093964800966841
XM_049690421.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X6, mRNA	2475	0.9029778242111206	0.017523982173880202
XM_049690658.1 PREDICTED: Anopheles darlingi general odorant-binding protein 45-like (LOC125957757), mRNA	1082	0.5161750316619873	0.05549890475111413
XM_049690382.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X2, mRNA	2288	0.9519051313400269	0.013407357051136793
XM_049690402.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X4, mRNA	2523	0.9436405301094055	0.014351537125160511
XM_049690632.1 PREDICTED: Anopheles darlingi NIF3-like protein 1 (LOC125957740), mRNA	1274	0.9691665172576904	0.010990256061636075
XM_049690811.1 PREDICTED: Anopheles darlingi nuclear nucleic acid-binding protein C1D-like (LOC125957824), mRNA	3633	0.053939007222652435	0.22943575798776342
XM_021855519.1 PREDICTED: Aedes aegypti histone H2A (LOC110679787), mRNA	588	0.3838752508163452	0.20729458691602853
XM_049690475.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957623 (LOC125957623), transcript variant X2, mRNA	1148	0.9853245615959167	0.008478737064732986
XM_049690348.1 PREDICTED: Anopheles darlingi sodium-dependent neutral amino acid transporter B(0)AT3 (LOC125957557), transcript variant X1, mRNA	3450	0.3810727000236511	0.10108391872497922
XM_049690328.1 PREDICTED: Anopheles darlingi acetylcholine receptor subunit alpha-like (LOC125957540), transcript variant X2, mRNA	4715	0.3848515748977661	0.10004532064355313
XM_049690356.1 PREDICTED: Anopheles darlingi sodium-dependent neutral amino acid transporter B(0)AT3 (LOC125957557), transcript variant X2, mRNA	3239	0.20887699723243713	0.1441951809049022
XM_049690391.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X3, mRNA	2455	0.8860623240470886	0.018826950676032933
XM_049690375.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X1, mRNA	2547	0.9430519938468933	0.014408187929601933
XM_049690413.1 PREDICTED: Anopheles darlingi cytoplasmic dynein 1 intermediate chain (LOC125957579), transcript variant X5, mRNA	2498	0.8848828077316284	0.018902485081954832
XM_049690518.1 PREDICTED: Anopheles darlingi actin-related protein 2 (LOC125957656), transcript variant X2, mRNA	1824	0.05193538963794708	0.23183397537578368
XM_021855512.1 PREDICTED: Aedes aegypti histone H2A (LOC110679781), mRNA	509	0.042799465358257294	0.5170181941334738
XM_049690455.1 PREDICTED: Anopheles darlingi N-acetylgalactosaminyltransferase 7 (LOC125957615), mRNA	2755	0.23866839706897736	0.13543318981796207
XM_049690319.1 PREDICTED: Anopheles darlingi acetylcholine receptor subunit alpha-like (LOC125957540), transcript variant X1, mRNA	4710	0.3835963010787964	0.10038522547020168
XM_049690335.1 PREDICTED: Anopheles darlingi acetylcholine receptor subunit alpha-like (LOC125957540), transcript variant X3, mRNA	4578	0.34545469284057617	0.10876954452753229
XM_049690030.1 PREDICTED: Anopheles darlingi GDP-fucose protein O-fucosyltransferase 2 (LOC125957369), mRNA	3279	0.11749430745840073	0.17999848931188156
XM_049690009.1 PREDICTED: Anopheles darlingi irregular chiasm C-roughest protein-like (LOC125957337), transcript variant X4, mRNA	6124	0.6914376020431519	0.03383941385301004
XM_049690092.1 PREDICTED: Anopheles darlingi phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (LOC125957409), transcript variant X1, mRNA	1001	0.5437360405921936	0.0499282423143742
XM_049690054.1 PREDICTED: Anopheles darlingi synaptotagmin-14 (LOC125957386), transcript variant X1, mRNA	2244	0.8898568749427795	0.018487045849384393
XM_049690071.1 PREDICTED: Anopheles darlingi synaptotagmin-14 (LOC125957386), transcript variant X3, mRNA	2085	0.9373814463615417	0.01495581237253569
XM_049689942.1 PREDICTED: Anopheles darlingi AF4/FMR2 family member lilli (LOC125957311), transcript variant X2, mRNA	1672	0.14361417293548584	0.16749754513180753
XM_049690133.1 PREDICTED: Anopheles darlingi uncharacterized LOC125957437 (LOC125957437), mRNA	5482	0.1991094946861267	0.1471410227358562
XM_049690109.1 PREDICTED: Anopheles darlingi phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (LOC125957409), transcript variant X3, mRNA	904	0.6121047735214233	0.08946546501345275
XM_049689958.1 PREDICTED: Anopheles darlingi AF4/FMR2 family member lilli (LOC125957311), transcript variant X4, mRNA	1530	0.04670640453696251	0.23908527834428583
